mapineq,policy,regional,agencyID,id,Name.en,Name.fr,Name.de,version,uri,urn,isExternalReference,isFinal,validFrom,validTo,dsdRef
1,,1,ESTAT,TGS00099,"Population change by NUTS 2 region - Crude rates of total change, natural change and net migration plus adjustment","Variation de la population par région NUTS 2 - taux de variation, de variation naturelle et solde migratoire plus ajustement","Bevölkerungsveränderung nach NUTS-2-Region - Bevölkerungsveränderungsrate, Rate der natürlichen und Rate des Wanderungssaldos einschließlich Anpassungen.",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TGS00099(1.0),TRUE,FALSE,NA,NA,NA
1,,1,ESTAT,TGS00100,Total fertility rate by NUTS 2 region,Indicateur conjoncturel de fécondité par région NUTS 2,Gesamtfruchtbarkeitsrate nach NUTS-2-Region,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TGS00100(1.0),TRUE,FALSE,NA,NA,NA
1,,1,ESTAT,TGS00101,Life expectancy at birth by sex and NUTS 2 region,"Espérance de vie à la naissance, par sexe et région NUTS 2",Lebenserwartung bei der Geburt nach Geschlecht und NUTS-2-Region,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TGS00101(1.0),TRUE,FALSE,NA,NA,NA
1,,1,ESTAT,TGS00102,Employment rate of the age group 20-64 by NUTS 2 regions,"Taux d'emploi des personnes âgées de 20 à 64 ans, par région NUTS 2",Regionale Erwerbstätigenquote der Altersgruppe 20-64,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TGS00102(1.0),TRUE,FALSE,NA,NA,NA
1,,1,ESTAT,TGS00103,At-risk-of-poverty rate by NUTS 2 regions,Taux de risque de pauvreté par région NUTS 2,Quote der von Armut bedrohten Personen nach NUTS-2-Regionen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TGS00103(1.0),TRUE,FALSE,NA,NA,NA
1,,1,ESTAT,TGS00104,Severe material deprivation rate by NUTS 2 regions,Taux de privation matérielle sévère par région NUTS 2,Rate der erheblichen materiellen Deprivation nach NUTS-2-Regionen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TGS00104(1.0),TRUE,FALSE,NA,NA,NA
1,,1,ESTAT,TGS00105,"Tertiary educational attainment, age group 25-34 by sex and NUTS 1 regions","Niveau d'études supérieur, tranche d'âge 25-34 ans par sexe et région NUTS 1","Bildungsabschluss im Tertiärbereich, Altersgruppe der 25-34-Jährigen nach Geschlecht und NUTS-1-Regionen",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TGS00105(1.0),TRUE,FALSE,NA,NA,NA
1,,1,ESTAT,TGS00106,Early leavers from education and training by sex and NUTS 1 regions,Jeunes ayant quitté prématurément l'éducation et la formation par sexe et région NUTS 1,Frühzeitige Schul- und Ausbildungsabgänger nach Geschlecht und NUTS-1-Regionen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TGS00106(1.0),TRUE,FALSE,NA,NA,NA
1,,1,ESTAT,TGS00107,People at risk of poverty or social exclusion by NUTS 2 regions,Personnes en risque de pauvreté ou d'exclusion sociale par région NUTS 2,Von Armut oder sozialer Ausgrenzung bedrohte Bevölkerung nach NUTS-2-Regionen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TGS00107(1.0),TRUE,FALSE,NA,NA,NA
1,,1,ESTAT,TGS00108,People living in households with very low work intensity by NUTS 2 regions (population aged 0 to 59 years),Personnes vivant dans un ménage à très faible intensité de travail par région NUTS 2 (population âgée de 0 à 59 ans),In Haushalten mit sehr niedriger Erwerbstätigkeit lebende Menschen nach NUTS-2-Regionen (Personen im Alter von 0 bis 59 Jahren),1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TGS00108(1.0),TRUE,FALSE,NA,NA,NA
1,,1,ESTAT,TGS00109,"Tertiary educational attainment, age group 25-64 by sex and NUTS 2 regions","Niveau d'études supérieur, tranche d'âge 25-64 ans par sexe et région NUTS 2","Bildungsabschluss im Tertiärbereich, Altersgruppe der 25-64-Jährigen nach Geschlecht und NUTS-2-Regionen",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TGS00109(1.0),TRUE,FALSE,NA,NA,NA
1,,1,ESTAT,TGS00111,Nights spent at tourist accommodation establishments by NUTS 2 regions,Nuitées dans des établissements d'hébergement touristique par région NUTS 2,Übernachtungen in Beherbergungsbetrieben für Touristen nach NUTS-2 Regionen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TGS00111(1.0),TRUE,FALSE,NA,NA,NA
1,,1,ESTAT,TGS00112,Number of establishments and bed-places by NUTS 2 regions,Nombre d'établissements et places-lits par région NUTS 2,Anzahl der Betriebe und Schlafgelegenheiten nach NUTS-2 Regionen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TGS00112(1.0),TRUE,FALSE,NA,NA,NA
1,,1,ESTAT,TRAN_R_ACCI,Victims in road accidents by NUTS 2 regions,Victimes dans les accidents de la route par région NUTS 2,Opfer von Verkehrsunfällen nach NUTS-2-Regionen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRAN_R_ACCI(1.0),TRUE,FALSE,NA,NA,NA
1,,1,ESTAT,TRNG_LFSE_04,Participation rate in education and training (last 4 weeks) by NUTS 2 regions,Taux de participation à l'éducation et à la formation (4 dernières semaines) par région NUTS 2,Teilnahmequote an Bildung und Weiterbildung (letzte 4 Wochen) nach NUTS-2-Regionen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFSE_04(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,ENPS_EDUC_ENRATE,Net enrolment rates by sex and education level,Taux nets de scolarisation par sexe et niveau d’éducation,Nettoeinschulungsquote nach Geschlecht und Bildungsniveau,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:ENPS_EDUC_ENRATE(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,ENPS_EDUC_LTR,Literacy rate by sex and age group,"Taux d’alphabétisation des adultes, par sexe et groupe d’âge",Alphabetisierungsgrad der Erwachsenen nach Geschlecht und Altersgruppe,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:ENPS_EDUC_LTR(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,ENPS_EDUC_PARITY,Gender parity index by education level,Indice de parité entre les sexes par niveau d’éducation,Index der Geschlechterparität nach Bildungsniveau,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:ENPS_EDUC_PARITY(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,ENPS_GOV_10DDE,Total economy deficit/surplus,Déficit/surplus de l'économie totale,Defizit/Überschuss der Gesamtwirtschaft,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:ENPS_GOV_10DDE(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,NRG_CB_E,"Supply, transformation and consumption of electricity","Approvisionnement, transformation et consommation d'électricité","Versorgung, Umwandlung und Verbrauch von Elektrizität",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:NRG_CB_E(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,NRG_CB_GAS,"Supply, transformation and consumption of gas","Approvisionnement, transformation et consommation de gaz","Versorgung, Umwandlung und Verbrauch von Gas",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:NRG_CB_GAS(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,NRG_CB_H,"Supply, transformation and consumption of derived heat","Approvisionnement, transformation et consommation de chaleur secondaire","Versorgung, Umwandlung und Verbrauch von abgeleiteter Wärme",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:NRG_CB_H(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,NRG_CB_OIL,"Supply, transformation and consumption of oil and petroleum products","Approvisionnement, transformation et consommation de pétrole et produits pétroliers","Versorgung, Umwandlung und Verbrauch von Öl und Mineralölerzeugnissen",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:NRG_CB_OIL(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,NRG_CB_PEM,Net electricity generation by type of fuel - monthly data,Production nette d'électricité par type de combustible - données mensuelles,Nettostromerzeugung nach Brennstoff - monatliche Daten,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:NRG_CB_PEM(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,NRG_CB_RW,"Supply, transformation and consumption of renewables and wastes","Approvisionnement, transformation et consommation d'énergies renouvelables et de déchets","Versorgung, Umwandlung und Verbrauch von erneuerbaren Energien und Abfällen",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:NRG_CB_RW(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,NRG_CB_SFF,"Supply, transformation and consumption of solid fossil fuels","Approvisionnement, transformation et consommation des combustibles fossiles solides","Versorgung, Umwandlung und Verbrauch von festen fossilen Brennstoffen",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:NRG_CB_SFF(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,NRG_IND_FECF,Share of fuels in final energy consumption,Part des combustibles dans la consommation finale d'énergie,Anteil der Brennstoffe am Endenergieverbrauch,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:NRG_IND_FECF(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,NRG_IND_FFGAE,Share of fossil fuels in gross available energy,Part des combustibles fossiles dans l'énergie disponible brute,Anteil der fossilen Brennstoffe an der Brutto verfügbare Energie,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:NRG_IND_FFGAE(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,NRG_IND_ID,Energy imports dependency,Dépendance aux importations énergétiques,Abhängigkeit von Energieimporten,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:NRG_IND_ID(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,NRG_IND_REN,Share of energy from renewable sources,Part de l'énergie provenant de sources renouvelables,Anteil von Energie aus erneuerbaren Quellen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:NRG_IND_REN(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,TSC00001,"Research and development expenditure, by sectors of performance","Dépenses de recherche et de développement, par secteurs d'exécution","Ausgaben für Forschung und Entwicklung, nach Leistungssektor",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TSC00001(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,TSC00002,"Research and development personnel, by sectors of performance","Proportion des effectifs de recherche et de développement, par secteurs d'exécution","Anteil am Personal für Forschung und Entwicklung, nach Leistungssektor",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TSC00002(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,TSC00003,Total researchers by sectors of performance - head count,Effectif total de chercheurs par secteurs d'exécution - dénombrements des effectifs,Forschungspersonal insgesamt nach Leistungssektor - Anzahl,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TSC00003(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,TSC00004,Total researchers by sectors of performance - full time equivalent,Effectif total de chercheurs par secteurs d'exécution - équivalent plein temps,Forschungspersonal insgesamt nach Leistungssektor - Vollzeitäquivalent,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TSC00004(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,TSC00005,"Share of women researchers, by sectors of performance","Proportion des chercheurs femmes, par secteurs d'exécution","Anteil der in der Forschung tätigen Frauen, nach Leistungssektor",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TSC00005(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,TSC00006,"Share of women researchers, all sectors","Proportion des chercheurs femmes, tous les secteurs","Anteil der in der Forschung tätigen Frauen, alle Sektoren",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TSC00006(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,TSC00028,Doctorate students in science and technology fields,Étudiants en doctorat dans les filières scientifiques et technologiques,Doktoranden der Fachbereiche Wissenschaft und Technik,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TSC00028(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,YTH_DEMO_010,Child and youth population on 1 January by sex and age,Population des enfants et des jeunes au 1er janvier par sexe et âge,Kinder- und Jugendbevölkerung am 1. Januar nach Geschlecht und Alter,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:YTH_DEMO_010(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,YTH_DEMO_020,Ratio of children and young people in the total population on 1 January by sex and age,Ratio des enfants et des jeunes dans la population totale au 1er janvier par sexe et âge,Anteil der Kinder und jungen Menschen an der Gesamtbevölkerung am 1. Januar nach Geschlecht und Alter,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:YTH_DEMO_020(1.0),TRUE,FALSE,NA,NA,NA
1,,,ESTAT,YTH_DEMO_030,Estimated average age of young people leaving the parental household by sex,Age moyen estimé des jeunes quand ils quittent le domicile parental par sexe,"Geschätztes durchschnittliches Alter junger Menschen, die das Elternhaus verlassen, nach Geschlecht",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:YTH_DEMO_030(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,EI_BSCI_M_R2,Euro-zone Business Climate Indicator - monthly data,Indicateur du climat des affaires dans l'Eurozone - données mensuelles,Geschäftsklima-Indikator in der Euroraum - monatliche Daten,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:EI_BSCI_M_R2(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYACCM,"Asylum applicants having had their applications processed under the accelerated procedure, by age, sex and citizenship - monthly data","Demandeurs d'asile dont les demandes ont été traitées selon la procédure accélérée par âge, sexe et nationalité - données mensuelles","Asylbewerbe deren Anträge gemäß dem beschleunigten Verfahren bearbeitet wurden nach Alter, Geschlecht und Staatsangehörigkeit - monatliche Daten",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYACCM(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYACCM$DV_961,"Asylum applicants having had their applications processed under the accelerated procedure, by age, sex and citizenship - monthly data","Demandeurs d'asile dont les demandes ont été traitées selon la procédure accélérée par âge, sexe et nationalité - données mensuelles","Asylbewerbe deren Anträge gemäß dem beschleunigten Verfahren bearbeitet wurden nach Alter, Geschlecht und Staatsangehörigkeit - monatliche Daten",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYACCM$DV_961(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYAPPCTZA,"Asylum applicants by type of applicant, citizenship, age and sex - annual aggregated data","Demandeurs d'asile par type de demandeur, nationalité, âge et sexe - données annuelles agrégées","Asylbewerber nach Art des Bewerbers,  Staatsangehörigkeit, Alter und Geschlecht - jährliche aggregierte Daten",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYAPPCTZA(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYAPPCTZA$DV_618,"Asylum applicants by type of applicant, citizenship, age and sex - annual aggregated data","Demandeurs d'asile par type de demandeur, nationalité, âge et sexe - données annuelles agrégées","Asylbewerber nach Art des Bewerbers,  Staatsangehörigkeit, Alter und Geschlecht - jährliche aggregierte Daten",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYAPPCTZA$DV_618(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYAPPCTZM,"Asylum applicants by type of applicant, citizenship, age and sex - monthly data","Demandeurs d'asile par type de demandeur, nationalité, âge et sexe - données mensuelles","Asylbewerber nach Art des Bewerbers,  Staatsangehörigkeit, Alter und Geschlecht - monatliche Daten",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYAPPCTZM(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYAPPCTZM$DV_721,"Asylum applicants by type of applicant, citizenship, age and sex - monthly data","Demandeurs d'asile par type de demandeur, nationalité, âge et sexe - données mensuelles","Asylbewerber nach Art des Bewerbers,  Staatsangehörigkeit, Alter und Geschlecht - monatliche Daten",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYAPPCTZM$DV_721(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYCTZ,Asylum applicants by citizenship till 2007 - annual data,Demandeurs d'asile par nationalité jusque 2007 - données annuelles arrondies,Asylbewerber nach Staatsangehörigkeit bis 2007 - jährliche Daten,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYCTZ(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYCTZM,First time asylum applicants by citizenship till December 2007 - monthly data,Primo-demandeurs d'asile par nationalité jusque décembre 2007 - données mensuelles,Erstmalige Asylbewerber nach Staatsangehörigkeit bis Dezember 2007 - monatliche Daten,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYCTZM(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYDCFINA,"Final decisions in appeal or review on applications by citizenship, age and sex - annual data","Décisions définitives en appel ou révisées sur les demandes d'asile par nationalité, âge et sexe - données agrégées annuelles","Endgültige Entscheidungen im Rechtsmittelverfahren über Asylanträge nach Staatsangehörigkeit, Alter und Geschlecht - jährliche aggregierte Daten",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYDCFINA(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYDCFINA$DV_620,"Final decisions in appeal or review on applications by citizenship, age and sex - annual data","Décisions définitives en appel ou révisées sur les demandes d'asile par nationalité, âge et sexe - données agrégées annuelles","Endgültige Entscheidungen im Rechtsmittelverfahren über Asylanträge nach Staatsangehörigkeit, Alter und Geschlecht - jährliche aggregierte Daten",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYDCFINA$DV_620(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYDCFSTA,"First instance decisions on applications by citizenship, age and sex - annual aggregated data","Décisions de première instance sur les demandes d'asile par nationalité, âge et sexe - données annuelles agrégées","Erstinstanzliche Entscheidungen über Asylanträge nach Staatsangehörigkeit, Alter und Geschlecht - jährliche aggregierte Daten",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYDCFSTA(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYDCFSTA$DV_621,"First instance decisions on applications by citizenship, age and sex - annual aggregated data","Décisions de première instance sur les demandes d'asile par nationalité, âge et sexe - données annuelles agrégées","Erstinstanzliche Entscheidungen über Asylanträge nach Staatsangehörigkeit, Alter und Geschlecht - jährliche aggregierte Daten",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYDCFSTA$DV_621(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYDCFSTQ,"First instance decisions on applications by citizenship, age and sex - quarterly data","Décisions de première instance sur les demandes d'asile par nationalité, âge et sexe - données trimestrielles","Erstinstanzliche Entscheidungen über Asylanträge nach Staatsangehörigkeit, Alter und Geschlecht - vierteljährliche Daten",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYDCFSTQ(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYDCFSTQ$DV_722,"First instance decisions on applications by citizenship, age and sex - quarterly data","Décisions de première instance sur les demandes d'asile par nationalité, âge et sexe - données trimestrielles","Erstinstanzliche Entscheidungen über Asylanträge nach Staatsangehörigkeit, Alter und Geschlecht - vierteljährliche Daten",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYDCFSTQ$DV_722(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYDCTZM,Decisions on asylum applications by citizenship till December 2007 - monthly data,Décisions concernant les demandes d'asile par nationalité jusque décembre 2007 - données mensuelles,Entscheidungen über Asylanträge nach Staatsangehörigkeit bis Dezember 2007 - monatliche Daten,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYDCTZM(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYDCTZY,Decisions on asylum applications by citizenship till 2007 - annual data,Décisions concernant les demandes d'asile par nationalité jusque 2007 - données annuelles,Entscheidungen über Asylanträge nach Staatsangehörigkeit bis 2007- jährliche Daten,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYDCTZY(1.0),TRUE,FALSE,NA,NA,NA
,1,,ESTAT,MIGR_ASYMRCA,Applicants having benefited from material reception conditions at the end of the reference year - annual data,Demandeurs ayant bénéficié de conditions matérielles d’accueil à la fin de la période de référence - données annuelles,Asylbewerber die am Ende des Berichtszeitraums materielle Leistungen im Rahmen der Aufnahme erhalten haben - jährliche Daten,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:MIGR_ASYMRCA(1.0),TRUE,FALSE,NA,NA,NA
